result,horse_sex,jockey_weight,horse_win_value,horse_psf_rate,race_info,speed,horse_age_4,horse_age_5,horse_age_6,horse_age_7,horse_age_8,horse_age_9,horse_age_10,horse_age_11,race_type_Condition 2,race_type_Condition 3,race_type_Condition 4,race_type_Condition 5,race_type_Condition-6,race_type_Condition-7,race_type_Condition-8,race_type_Condition-9,race_type_G 3,race_type_Handicap 13,race_type_Handicap 14,race_type_Handicap 15,race_type_Handicap 16,race_type_Handicap 17,race_type_Handicap 21,race_type_Maiden,race_type_Sale 1,race_type_Sale 2,race_type_Sale 3,race_age_group_1,race_track_type_1,race_track_condition_Moist,race_track_condition_Muddy,race_track_condition_Wet
0.14285714285714285,0,0.6666666666666666,0.0604172311026822,0.07058823529411765,2024-01-15_Şanlıurfa_2,0.8430259633219613,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.21428571428571427,0,0.8,0.11108100785694934,0.058823529411764705,2024-01-15_Şanlıurfa_2,0.8427430853061194,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.2857142857142857,1,0.8,0.06935789758872934,0.08235294117647059,2024-01-15_Şanlıurfa_2,0.842629969131116,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.35714285714285715,0,1.0,0.033053373069628834,0.1411764705882353,2024-01-15_Şanlıurfa_2,0.8422794361281407,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.42857142857142855,0,0.8,0.03765917095638039,0.11764705882352941,2024-01-15_Şanlıurfa_2,0.8422116132284668,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.5,1,0.7333333333333333,0.13356813871579518,0.03529411764705882,2024-01-15_Şanlıurfa_2,0.8319633026512586,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.5714285714285714,0,0.5333333333333333,0.014359252235166625,0.17647058823529413,2024-01-15_Şanlıurfa_2,0.8319410576476051,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.6428571428571429,0,1.0,0.02682199945814143,0.16470588235294117,2024-01-15_Şanlıurfa_2,0.8315296658180892,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.7142857142857143,0,0.8,0.04063939311839611,0.12941176470588237,2024-01-15_Şanlıurfa_2,0.8207624666620372,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.7857142857142857,0,0.6,0.11324844215659713,0.023529411764705882,2024-01-15_Şanlıurfa_2,0.8200635236971227,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.8571428571428571,0,0.8,0.0991601192088865,0.047058823529411764,2024-01-15_Şanlıurfa_2,0.8090710227922339,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.9285714285714286,0,0.8,0.1920888648062856,0.023529411764705882,2024-01-15_Şanlıurfa_2,0.778512993835882,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0,0.4666666666666667,0.032511514494716884,0.10588235294117647,2024-01-15_Şanlıurfa_3,0.9161351746761188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.125,0,0.4666666666666667,0.08046599837442428,0.07058823529411765,2024-01-15_Şanlıurfa_3,0.871031648864215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.25,0,0.4666666666666667,0.08209157409916013,0.03529411764705882,2024-01-15_Şanlıurfa_3,0.870802069524951,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.375,0,0.4666666666666667,0.04063939311839611,0.10588235294117647,2024-01-15_Şanlıurfa_3,0.8577496033479256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,1,0.3333333333333333,0.0969926849092387,0.023529411764705882,2024-01-15_Şanlıurfa_3,0.8575106097383052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.625,0,0.4666666666666667,0.0032511514494716876,0.6,2024-01-15_Şanlıurfa_3,0.8570047969779456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.75,0,0.4666666666666667,0.017068545109726364,0.2,2024-01-15_Şanlıurfa_3,0.8568362806183657,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.875,0,0.5333333333333333,0.10674613925765376,0.03529411764705882,2024-01-15_Şanlıurfa_3,0.856541482657191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,0.4666666666666667,0.22893524790029804,0.011764705882352941,2024-01-15_Şanlıurfa_3,0.8432208178089834,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0,0.6666666666666666,0.07125440260092115,0.047058823529411764,2024-01-15_Şanlıurfa_4,0.8879404672115032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.09090909090909091,0,0.8666666666666667,0.024925494445949613,0.16470588235294117,2024-01-15_Şanlıurfa_4,0.871065135924114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.18181818181818182,1,0.3333333333333333,0.03657545380655649,0.16470588235294117,2024-01-15_Şanlıurfa_4,0.8553169382249214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2727272727272727,0,0.4666666666666667,0.3115686805743701,0.011764705882352941,2024-01-15_Şanlıurfa_4,0.8549901625249028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.36363636363636365,0,0.6666666666666666,0.006773232186399349,0.3764705882352941,2024-01-15_Şanlıurfa_4,0.8548594985468013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.45454545454545453,1,0.5333333333333333,0.03847195881874831,0.12941176470588237,2024-01-15_Şanlıurfa_4,0.8548105063736009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5454545454545454,0,0.5333333333333333,0.05012191817935519,0.058823529411764705,2024-01-15_Şanlıurfa_4,0.854435023220343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.6363636363636364,0,0.6666666666666666,0.035491736656732595,0.12941176470588237,2024-01-15_Şanlıurfa_4,0.8378568645052186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.7272727272727273,1,0.5333333333333333,0.09563803847195881,0.03529411764705882,2024-01-15_Şanlıurfa_4,0.8230028584092053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.8181818181818182,1,0.5333333333333333,0.2470875101598483,0.011764705882352941,2024-01-15_Şanlıurfa_4,0.8221800286994695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.9090909090909091,1,0.5333333333333333,0.06637767542671363,0.047058823529411764,2024-01-15_Şanlıurfa_4,0.8081574123936957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.0,1,0.3333333333333333,0.4183148198320239,0.011764705882352941,2024-01-15_Şanlıurfa_4,0.8080815617861614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0,0.8666666666666667,0.048767271742075326,0.12941176470588237,2024-01-15_Şanlıurfa_5,0.7084106024956002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.07692307692307693,0,0.8,0.012733676510430777,0.24705882352941178,2024-01-15_Şanlıurfa_5,0.7083225907645873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.15384615384615385,0,0.9333333333333333,0.017881332972094283,0.11764705882352941,2024-01-15_Şanlıurfa_5,0.6940337786705042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.23076923076923078,0,0.7333333333333333,0.14521809807640207,0.023529411764705882,2024-01-15_Şanlıurfa_5,0.6866869478623794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.3076923076923077,0,0.6,0.05770793822812246,0.09411764705882353,2024-01-15_Şanlıurfa_5,0.6866728299211037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.38461538461538464,0,0.7333333333333333,0.22297480357626664,0.011764705882352941,2024-01-15_Şanlıurfa_5,0.6798951151598194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.46153846153846156,0,0.8666666666666667,0.022758060146301818,0.2,2024-01-15_Şanlıurfa_5,0.6797347382560202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.5384615384615384,0,0.5333333333333333,0.04118125169330805,0.08235294117647059,2024-01-15_Şanlıurfa_5,0.6797138229278601,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.6153846153846154,0,0.4666666666666667,0.11812516933080468,0.03529411764705882,2024-01-15_Şanlıurfa_5,0.6728336681011498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.6923076923076923,1,0.8666666666666667,0.0926578163099431,0.023529411764705882,2024-01-15_Şanlıurfa_5,0.665731849397265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.7692307692307693,0,0.8,0.11135193714440532,0.03529411764705882,2024-01-15_Şanlıurfa_5,0.6656774679993132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.8461538461538461,0,0.9333333333333333,0.16933080465998374,0.023529411764705882,2024-01-15_Şanlıurfa_5,0.6593382505438207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.9230769230769231,0,0.9333333333333333,0.08480086697371986,0.09411764705882353,2024-01-15_Şanlıurfa_5,0.6591434243146602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1.0,0,0.8666666666666667,0.17474939040910323,0.058823529411764705,2024-01-15_Şanlıurfa_5,0.6137948231861174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.0,0,0.4,0.041994039555675974,0.09411764705882353,2024-01-15_Şanlıurfa_6,0.7664023953477549,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.1,0,0.4666666666666667,0.027363858033053374,0.1411764705882353,2024-01-15_Şanlıurfa_6,0.7661352517390736,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.2,0,0.4666666666666667,0.010566242210782987,0.27058823529411763,2024-01-15_Şanlıurfa_6,0.7655406764691459,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.3,0,0.4666666666666667,0.016255757247358442,0.21176470588235294,2024-01-15_Şanlıurfa_6,0.7655285484037647,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.4,0,0.4666666666666667,0.03955567596857221,0.07058823529411765,2024-01-15_Şanlıurfa_6,0.7540569406745607,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.5,0,0.4666666666666667,0.020590625846654026,0.2823529411764706,2024-01-15_Şanlıurfa_6,0.7536050084279283,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.6,0,0.4666666666666667,0.027363858033053374,0.011764705882352941,2024-01-15_Şanlıurfa_6,0.742592219936246,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.7,0,0.4666666666666667,0.06637767542671363,0.047058823529411764,2024-01-15_Şanlıurfa_6,0.6859709102910005,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.8,0,0.4666666666666667,0.07992413979951234,0.023529411764705882,2024-01-15_Şanlıurfa_6,0.6759306333946082,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.9,0,0.4666666666666667,0.027363858033053374,0.011764705882352941,2024-01-15_Şanlıurfa_6,0.6358224477571512,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.0,0,0.26666666666666666,0.2844757518287727,0.011764705882352941,2024-01-15_Şanlıurfa_6,0.6078783511198206,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,1,0.6666666666666666,0.3077756705499865,0.011764705882352941,2024-01-15_Şanlıurfa_7,0.7535574565784798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.07692307692307693,0,0.6,0.02682199945814143,0.10588235294117647,2024-01-15_Şanlıurfa_7,0.741647760166189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.15384615384615385,0,0.8666666666666667,0.01083717149823896,0.36470588235294116,2024-01-15_Şanlıurfa_7,0.7307741760706723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.23076923076923078,1,0.9333333333333333,0.022487130858845846,0.16470588235294117,2024-01-15_Şanlıurfa_7,0.7304540417818517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.3076923076923077,0,0.7333333333333333,0.028989433757789222,0.10588235294117647,2024-01-15_Şanlıurfa_7,0.7191795669433655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.38461538461538464,0,0.7333333333333333,0.023570848008669744,0.11764705882352941,2024-01-15_Şanlıurfa_7,0.7078900632405893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.46153846153846156,1,0.6666666666666666,0.08073692766188025,0.03529411764705882,2024-01-15_Şanlıurfa_7,0.6868916979183992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.5384615384615384,1,0.8666666666666667,0.18396098618260637,0.011764705882352941,2024-01-15_Şanlıurfa_7,0.6763046793541314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.6153846153846154,1,0.7333333333333333,0.08859387699810349,0.07058823529411765,2024-01-15_Şanlıurfa_7,0.665731849397265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.6923076923076923,1,0.5333333333333333,0.13925765375237065,0.023529411764705882,2024-01-15_Şanlıurfa_7,0.6652935521637512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.7692307692307693,0,0.7333333333333333,0.028989433757789222,0.08235294117647059,2024-01-15_Şanlıurfa_7,0.6555682815754414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.8461538461538461,1,0.8666666666666667,0.10268219994581415,0.047058823529411764,2024-01-15_Şanlıurfa_7,0.6460821166969923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.9230769230769231,1,0.8666666666666667,0.15903549173665674,0.011764705882352941,2024-01-15_Şanlıurfa_7,0.6454824204938312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0,0.6666666666666666,0.010295312923327013,0.18823529411764706,2024-01-15_Şanlıurfa_8,0.9050456922559912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.09090909090909091,0,0.6666666666666666,0.026551070170685455,0.15294117647058825,2024-01-15_Şanlıurfa_8,0.8886451850459677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.18181818181818182,0,0.6666666666666666,0.11433215930642102,0.023529411764705882,2024-01-15_Şanlıurfa_8,0.8707805505966518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2727272727272727,0,0.6666666666666666,0.1156868057437009,0.023529411764705882,2024-01-15_Şanlıurfa_8,0.8704793599946379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.36363636363636365,1,0.26666666666666666,0.06068816039013818,0.058823529411764705,2024-01-15_Şanlıurfa_8,0.8555130830598159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.45454545454545453,0,0.5333333333333333,0.09617989704687077,0.023529411764705882,2024-01-15_Şanlıurfa_8,0.8544023828344584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5454545454545454,0,0.6666666666666666,0.12056353291790843,0.03529411764705882,2024-01-15_Şanlıurfa_8,0.8390667142041637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.6363636363636364,1,0.5333333333333333,0.007856949336223246,0.5294117647058824,2024-01-15_Şanlıurfa_8,0.8227543436040696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.7272727272727273,1,0.5333333333333333,0.14630181522622596,0.023529411764705882,2024-01-15_Şanlıurfa_8,0.8222576081957088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.8181818181818182,1,0.4,0.11541587645624493,0.047058823529411764,2024-01-15_Şanlıurfa_8,0.8077479289529905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.9090909090909091,1,0.5333333333333333,0.17691682470875106,0.011764705882352941,2024-01-15_Şanlıurfa_8,0.7929618522238722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.0,0,0.5333333333333333,0.08182064481170415,0.07058823529411765,2024-01-15_Şanlıurfa_8,0.7785376558022362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0,0.8,0.035762665944188574,0.11764705882352941,2024-01-15_Şanlıurfa_9,0.9011291158129474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.07142857142857142,0,1.0,0.09536710918450284,0.03529411764705882,2024-01-15_Şanlıurfa_9,0.8859824959733055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.14285714285714285,0,0.4,0.0344080195069087,0.11764705882352941,2024-01-15_Şanlıurfa_9,0.8855568718858307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.21428571428571427,0,0.7333333333333333,0.17610403684638312,0.023529411764705882,2024-01-15_Şanlıurfa_9,0.8717639716403519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.2857142857142857,0,1.0,0.030344080195069092,0.12941176470588237,2024-01-15_Şanlıurfa_9,0.8717208711148683,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.35714285714285715,0,0.8,0.05472771606610675,0.12941176470588237,2024-01-15_Şanlıurfa_9,0.8713618105177985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.42857142857142855,1,0.8,0.05499864535356272,0.07058823529411765,2024-01-15_Şanlıurfa_9,0.8711895314564195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.5,0,0.6,0.21159577350311573,0.011764705882352941,2024-01-15_Şanlıurfa_9,0.8711177619137241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.5714285714285714,0,0.6666666666666666,0.01490111081007857,0.27058823529411763,2024-01-15_Şanlıurfa_9,0.8573981727068635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.6428571428571429,0,0.5333333333333333,0.1259821186670279,0.023529411764705882,2024-01-15_Şanlıurfa_9,0.8572014549282254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.7142857142857143,0,0.6666666666666666,0.10918450284475752,0.023529411764705882,2024-01-15_Şanlıurfa_9,0.8569205333072946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.7857142857142857,0,0.6,0.03738824166892442,0.10588235294117647,2024-01-15_Şanlıurfa_9,0.8434683119741886,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.8571428571428571,0,0.6,0.07992413979951234,0.047058823529411764,2024-01-15_Şanlıurfa_9,0.8157784965425673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.9285714285714286,1,0.6666666666666666,0.13519371444053102,0.023529411764705882,2024-01-15_Şanlıurfa_9,0.8028937493558255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1.0,0,0.4666666666666667,0.0907613112977513,0.03529411764705882,2024-01-15_Şanlıurfa_9,0.7783249640893628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.0,0,0.3333333333333333,0.0040639393118396105,0.0,2024-01-16_Adana_1,0.9314818611290205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.16666666666666666,0,0.4666666666666667,0.02167434299647792,0.0,2024-01-16_Adana_1,0.9311834480642392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.3333333333333333,0,0.4666666666666667,0.010024383635871038,0.0,2024-01-16_Adana_1,0.9310264408615322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.5,0,0.2,0.08940666486047143,0.0,2024-01-16_Adana_1,0.916503885586155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.6666666666666666,0,0.6,0.050392847466811164,0.0,2024-01-16_Adana_1,0.9160890999465198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.8333333333333334,0,1.0,0.10539149282037388,0.0,2024-01-16_Adana_1,0.9159816044541076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,0,0.6666666666666666,0.11216472500677324,0.0,2024-01-16_Adana_1,0.9154750701229212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.0,0,0.8666666666666667,0.014088322947710646,0.17647058823529413,2024-01-16_Adana_2,0.7517002815916024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.14285714285714285,0,0.5333333333333333,0.005960444324031427,0.4235294117647059,2024-01-16_Adana_2,0.7516216999344018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.2857142857142857,0,0.9333333333333333,0.03088593876998104,0.11764705882352941,2024-01-16_Adana_2,0.7426880392148234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.42857142857142855,0,0.5333333333333333,0.027363858033053374,0.18823529411764706,2024-01-16_Adana_2,0.7340487635163149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
